dataset_file,column,description,unit_or_format,provenance_link
figures/Figure_07/figure_07_meta_panel.csv,year,Fiscal or calendar year as reported by the source.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,electricity_mwh,Operator-reported annual total-facility electricity in megawatt-hours.,MWh/year,Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,withdrawal_ml,Operator-reported annual water withdrawal in megaliters.,ML/year,Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,operator,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,withdrawal_intensity_l_per_total_kwh,Study-derived withdrawal divided by total-facility electricity; not WUE.,L/total-facility kWh,Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,electricity_boundary,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,intensity_label,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,report_file,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,report_printed_page_electricity,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,report_printed_page_water,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,source_ids,Semicolon-separated source identifiers resolving to metadata/source_register.csv.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,source_locators,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_07/figure_07_meta_panel.csv,scientific_boundary,Field retained from the cited source or created by the declared analysis; see README and source register.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_08/figure_08_council_bluffs.csv,station_id,Eight-digit USGS station identifier.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
figures/Figure_08/figure_08_council_bluffs.csv,date,Observation date.,"text, count, fraction, or source-defined; see column description",Use source_id/source_url/source_locator fields in this dataset or metadata/source_register.csv.
